"[⚄항상 상대방을 배려하는 마음을 가졌으면 합니다. 본의아니게 상대방을 상쳐주는 일들이 많아요. ], 긍정 텍스트 확률 : 93.66%"
"[ ❤상품추천 리뷰베피스 모션 핏 팬티형 기저귀 남여공용 특대형 단계 ], 긍정 텍스트 확률 : 79.58%"
"[ 원역대가특가 할인 제품을 찾아 보았습니다.제조년월일 제조국 대한민국개당 수량 매수량 팩단계 특대쿠팡상품번호 인기상품은 조기 품절이 되니 유의하시기 바랍니다.해당 특가정보는 년월일 금요일오후 시 분 기준 입니다.가격과 할인정보는 몇일에서 변동이 될수 있습니다.❤공감과 ✍댓글 달아주세요품절임박 ＞ｍ＜상품 구매리뷰 후기는⬇아래 링크로 확인해주세요⬇▼▼▼ .. ], 긍정 텍스트 확률 : 73.43%"
"[테이프재접착테이프], 긍정 텍스트 확률 : 89.48%"
"[ 책임자와 전화번호], 긍정 텍스트 확률 : 62.66%"
"[ .?베피스베피스.?모션모션.?핏핏.?팬티형팬티형.?기저귀기저귀.?남여공용남여공용.?특대형특대형.?단계단계이 포스팅은 제휴마케팅이 포함된 광고로 일정 커미션을 지급 받을 수 있습니다. ], 긍정 텍스트 확률 : 58.97%"
"[오늘 아빠랑 공연보러 나가는데영상 도 봄날씨인데미세먼지가 역시나 나쁨이예요.차를 타고 외출해도 왔다갔다 바깥공기를 쐴때에도미세먼지마스크를 쓰지 않으면 저녁에 재채기도 하고눈도 따끔거리더라구요. ], 긍정 텍스트 확률 : 64.06%"
"[ 정말 아기 키우는 집이라면 물티슈], 긍정 텍스트 확률 : 71.49%"
"[ 팩에 개가 들어 있고 제조일자가 봉투내에 표시되어 있어요. ], 긍정 텍스트 확률 : 79.53%"
"[ 고밀도 정전필터이고안감 피부자극 테스트 완료된 제품이라민감한 피부를 가진 우리 아기들에게 안전한 제품인것 같아요....? ......... ..?....... 본문 이미지], 긍정 텍스트 확률 : 71.45%"
"[정말 추울때 방한용으로 착용했는데요즘은 필수품이라는게 너무 슬픈것 같아요....? ......... ..?....... 본문 이미지], 긍정 텍스트 확률 : 96.42%"
"[오늘 아빠랑 공연보러 나가는데영상 도 봄날씨인데미세먼지가 역시나 나쁨이예요.차를 타고 외출해도 왔다갔다 바깥공기를 쐴때에도미세먼지마스크를 쓰지 않으면 저녁에 재채기도 하고눈도 따끔거리더라구요. ], 긍정 텍스트 확률 : 64.06%"
"[ 정말 아기 키우는 집이라면 물티슈], 긍정 텍스트 확률 : 71.49%"
"[ 팩에 개가 들어 있고 제조일자가 봉투내에 표시되어 있어요. ], 긍정 텍스트 확률 : 79.53%"
"[ 고밀도 정전필터이고안감 피부자극 테스트 완료된 제품이라민감한 피부를 가진 우리 아기들에게 안전한 제품인것 같아요....? ........... ..?......... 본문 이미지], 긍정 텍스트 확률 : 71.45%"
"[정말 추울때 방한용으로 착용했는데요즘은 필수품이라는게 너무 슬픈것 같아요....? ........... ..?......... 본문 이미지], 긍정 텍스트 확률 : 96.42%"
"[ 원역대가특가 할인 제품을 찾아 보았습니다.제조년월일 제조국 대한민국개당 수량 매입수량 팩단계 대형쿠팡상품번호 인기상품은 조기 품절이 되니 유의하시기 바랍니다.해당 특가정보는 년월일 일요일오후 시 분 기준 입니다.가격과 할인정보는 몇일에서 변동이 될수 있습니다.❤공감과 ✍댓글 달아주세요품절임박 ♡˙︶˙♡상품 구매리뷰 후기는⬇아래 링크로 확인해주세요⬇▼▼▼ .. ], 긍정 텍스트 확률 : 73.43%"
"[테이프재접착테이프], 긍정 텍스트 확률 : 89.48%"
"[ 책임자와 전화번호], 긍정 텍스트 확률 : 62.66%"
"[ .?베피스베피스.?모션핏모션핏.?팬티형팬티형.?기저귀기저귀.?남녀공용남녀공용.?대형대형.?단계단계이 포스팅은 제휴마케팅이 포함된 광고로 일정 커미션을 지급 받을 수 있습니다. ], 긍정 텍스트 확률 : 65.50%"
"[년정도로 봤을 때 년전부터 스마일라식이라는신제품 이 출시됐다. 신제품이란일단 비싸고], 긍정 텍스트 확률 : 97.14%"
"[ 검사결과가 좋아서 바로 분 후 수술 수술은 약분 ...이제부터 후기 아침에 혼자왔다고 했을 때? 직원분이 약간 초 정도 살짝 놀라시는 것 같았다.혼자 오면 안되나요? 수술후에 조금 보인다길래.. 아 네....혼자 오시는 분들 가끔 있어요. 호호호 네. 제가 그 가끔입니다. 하핫.아... 내가 왜 혼자 왔을까. ㅠ ㅠ 어진이이라도 같이 왔으면 좋았을 껄... 이 글을 보신분은 절대로 혼자 가지 마세요스마일라식 수술직후 거의 보이지 않는다. 시력도 나쁜데], 긍정 텍스트 확률 : 84.35%"
"[흰색 커튼이 눈 앞에 쳐있고 최루탄 맞은 느낌이다.여기는 강남역 한복판눈은 안보이고 전쟁터에 있는 기분 지하철까지 미터 거린데처럼 느껴지고 초 눈을 감고 발자국 가고 살짝 떠서 확인하고를 반복 자동차 빵빵소리], 긍정 텍스트 확률 : 61.49%"
"[주차장에서 차 나오는 소리에 집중하게 된다.계속 눈물을 닦아가며 걷는다. 누가 보면 엄청 괴롭고 슬픈일이 있어서 그런 줄 알았을꺼다. 집까지 갈 수 있을까? ㅠ.ㅠ 결국], 긍정 텍스트 확률 : 98.84%"
"[지하철 타고 가다가 갈아타는 곳에서 택시를 탔다. 눈물은 내가 흘리고 싶어서 흐르는 게 아니라 저절로 흐른다. 혹시 크면서 누군가에게 제대로 따귀 맞았을때랑 비슷하다랄까? 따귀를 맞아서 우는게 아니라], 긍정 텍스트 확률 : 50.72%"
"[내가 원하지 않아도 눈물이 그냥 흐른다. 당일날 요약하루는 최루탄다음날요약 통증없음], 긍정 텍스트 확률 : 95.93%"
"[서귀포에 있는 병원가서 측정하니 양쪽 시력.동일안압], 긍정 텍스트 확률 : 53.64%"
"[각막 모두 안전. 여전히 작은 글씨는 보기 힘듬두달세달천천히 작은 글씨가 보이고 흐릿하던 것도 많이 개선됨다섯달후책도 잘보임 난 회복이 느린듯약개월 넘은.?스마일라식스마일라식 생생 리얼 후기 심각한 부작용은 다행히 아직까지 없다.먼저], 긍정 텍스트 확률 : 68.62%"
"[아폴로눈병균들을 집어 넣었을 때원래 눈이 몇 시간 후에 반응이 온다면 지금의 눈은 즉시 반응이 온다.가려워서 계속 비빈다.가려움이 심할때는 처방받은 안약 넣는다괜찮다. 일단 우리집은 개], 긍정 텍스트 확률 : 95.25%"
"[승부는 이겨야 재미있는데 난 맨날 지니까 안한다. 이제], 긍정 텍스트 확률 : 52.73%"
"[심지어 선글라스를 썼을때 내 얼굴이 너무 잘 보인다. 책을 많이 보거나세공을 하거나수술을 집도하는 의사이거나눈으로 세밀한 작업을 요하는 직업군들은 잘 생각해보시길 바란다. 근거리는 원래 눈의 성능이 월등히 뛰어나다. 내가 지금 살고 있는 제주에서의 일과 삶에선위에 써 놓은 약간의 단점이 있더라도 대만족하며 살고 있다.참고로난 여전히 안경을 쓴다.왜냐? 벗으면 너무 못생겼기 때문에], 긍정 텍스트 확률 : 92.21%"
"[테이프재접착테이프], 긍정 텍스트 확률 : 89.48%"
"[주서림], 긍정 텍스트 확률 : 52.19%"
"[최고 ★★★★★★☆], 긍정 텍스트 확률 : 95.01%"
"[좋음 ★★], 긍정 텍스트 확률 : 88.39%"
"[보통이에요 ★★★★★★★★], 긍정 텍스트 확률 : 95.06%"
"[ 예쁜 공주님에서는 여러 물건들을 지속적으로 소개해드립니다], 긍정 텍스트 확률 : 85.09%"
"[물건 구매하시기 전에 공식 사이트에서 한번 더 정보를 확인해주세요. ], 긍정 텍스트 확률 : 64.28%"
"[베피스 엑스트라 소프트 팬티형 기저귀 남아용 특대형], 긍정 텍스트 확률 : 56.51%"
"[테이프재접착테이프], 긍정 텍스트 확률 : 89.48%"
"[주서림], 긍정 텍스트 확률 : 52.19%"
"[ 책임자와 전화번호], 긍정 텍스트 확률 : 62.66%"
"[최고 ], 긍정 텍스트 확률 : 95.01%"
"[좋음 ], 긍정 텍스트 확률 : 88.39%"
"[보통이에요 ], 긍정 텍스트 확률 : 95.06%"
"[ 베피스 엑스트라 소프트 팬티형 기저귀 남아용 특대형], 긍정 텍스트 확률 : 56.51%"
"[매입여러가지 핫딜 정보들을 업로드하고 있으니 구독하여 매일매일 받아보세요제품을 구매하시기 전에 공식 사이트에서 정보를 다시 확인하시기바랍니다 ], 긍정 텍스트 확률 : 80.97%"
"[작년 아이자전거], 긍정 텍스트 확률 : 50.77%"
"[필수안전장비들을 정리했죠.그 때 이마트 고글을 추천드렸습니다.아이들이 금방 크기도 하고], 긍정 텍스트 확률 : 60.47%"
"[ 잭슨 세이프티 아이웨어 ], 긍정 텍스트 확률 : 50.77%"
"[ 그동안 두 개 정도 사용해 보았는데요.장거리 라이딩 시 다소 흘러내림이 있습니다.아무래도 끄덕끄덕.용접용이라 빛감소 효과는 큽니다.착용하는 순간 빛이 약간 부드러워집니다.땡볕 밑에서도 확실히 눈부심이 적습니다.하지만 저녁이 되면 사용하기 거의 힘듭니다.나는 자전거를 많이 타지 않는다.주말에 시간 정도 낮에만 탄다.아직 좋은 고글이 필요 없다.이런 사람들에게 권해 드릴만 합니다.가격이 모든 걸 용서해주니까요.끝. ], 긍정 텍스트 확률 : 98.34%"
