"[한국인을 위한 직구 아이템 모음집 같은 곳이라서 어플을 깔아두고 필요한 제품이 있을 때마다 장바구니에 하나씩 담고], 긍정 텍스트 확률 : 97.32%"
"[신규 추천인 코드 를 합해 받는 게 가장 저렴하답니다. 그래서 저도 늘이상 불 할인이 적용될 때를 기다렸다가 결제하는 편이에요기왕 사는 거면 조금 더 할인받는 게 좋은 건 누구나 다 같은 마음이니까요 신규 추천인 코드는이용하시면 되세요 혹시 너무나도 쉬운 직구 방법이 궁금하시다면? ], 긍정 텍스트 확률 : 98.28%"
"[ ▲▲▲이쪽에서 확인해 보실 수 있어요 다른 추천 제품들은 비타트라 카테고리 에서 보실 수 있답니다. 자 이제 오늘 보여드릴 제품들이에요 네띠 생리대], 긍정 텍스트 확률 : 79.57%"
"[ 금색의 지퍼와 코튼 캔버스로 재질은 일반 면보다 조금 단단하게 느껴져요], 긍정 텍스트 확률 : 76.02%"
"[ 지금 보여드리는 건 같은 브랜드의파우치사용감이 좀 많지요작년 여름에 잘 사용했던 제품이에요 ㅎㅎ아이 학교 갈 때 준비물 담아주는 소품용으로도 사용했고], 긍정 텍스트 확률 : 99.61%"
"[ 예쁘기는 정말 예뻐요 사진도 잘 나오고 ], 긍정 텍스트 확률 : 98.91%"
"[ 아이들이 먹기에 용량도 적당해요 빨대도 센스 있게 따로 빠지지 않게 되어있어서 아이들이 참 좋아했는데요], 긍정 텍스트 확률 : 57.33%"
"[ 이건 덴텍 치실 년 이상 꾸준히 구입하고 있는 거예요 아이들 치아 사이에 낀 고기 같은 거 빼기 힘들 때 유용하게 사용하고 있어요], 긍정 텍스트 확률 : 54.57%"
"[실에서 단맛이 나서 아이들도 거부하지 않고 좋아요 직구하면 가격도 저렴해서 꾸준히 사용하고 있답니다...?덴텍 치실 보러 가기], 긍정 텍스트 확률 : 68.21%"
"[ 그리고 함께 사용하고 있는 아쿠아프레시 치약 스탠드형으로 정리하기도 깔끔하고요 맵지 않은 것 같은데 시원한 마무리가 좋아요. 빨강], 긍정 텍스트 확률 : 71.27%"
"[ 스웨덴 에서 온 친환경 생리대 네띠 네띠는 이주에 이천만 원씩 하는 산후조리원에서 사용하는 기저귀로 알게 되었던 브랜드인데요 ㅎㅎ친환경으로 씨앗을 발아시킨 사진을 보고 나서는 아 이래서 비싸도 사람들이 사용하는구나 알게 되었었어요], 긍정 텍스트 확률 : 87.71%"
"[ 요즘에는 네띠를 제가 사용하고 있는데 ㅎㅎ 피부가 예민해 늘 친환경 생리대를 사용하지만 피부가 더 예민해졌는지 완전히 유기농에 깨끗한 성분이 아니면 트러블이 생기기 시작하더라고요 ㅠㅠ 그래서 사용하고 있던 세븐스 제너레이션을 치우고 네띠로 바꿔서 사용하고 있어요], 긍정 텍스트 확률 : 95.42%"
"[통기성도 나름 괜찮아요 흡수력은유기농 제품들은 개별 포장 없이 그냥 상자에 덩그러니 들어있는 제품들도 있는데깔끔하게 개별 포장되어있고 생분해성 소재를 사용했다고 해요. 피부 예민한 분들은 생리대 바꿔보세요 아주 편해집니다..?네띠 생리대 보러 가기], 긍정 텍스트 확률 : 80.55%"
"[저렴하고 ㅎㅎ비타트라에서 구매하면 반 가격 이하더라고요 유기농 토마토와 향신료가 들어갔는데 새콤하니 너무 좋아요 감자튀김이랑 궁합 좋고], 긍정 텍스트 확률 : 91.54%"
"[ 마지막날 방문 ], 긍정 텍스트 확률 : 90.53%"
