"[대학교 학년때 처음으로 면 생리대를 접한 이후 년째 쓰고 있습니다. 어머니께서 어렸을 적 동생 기저귀 사용 후 직접 만들어쓰셨던.?천생리대천생리대 를 보고 자란 영향으로 별 부담없이 써본 것 같아요. 물론 매 달거리 때마다 면 생리대만을 쓴 건 아니에요.일회용 생리대와], 부정 텍스트 확률 : 98.79%"
"[면생리대], 부정 텍스트 확률 : 83.74%"
"[탐폰 정도 를 써봤네요. 생리컵은 최근에 알게 되었지만], 부정 텍스트 확률 : 74.91%"
"[저는 체내형 삽입 생리대는 별로 안 좋아해서 아직 시도를 안해봤습니다. 후기가 다들 거의 신세계라고 하길래 궁금하긴 하네요. 사실 탐폰도 별로 안 좋아해서 불가피하게 수영장 갈 때 아니면 거의 안 쓰는 것 같아요 아무튼가장 선호하는 건 역시 면생리대 죠. 한 번 써본 이후로는 꽤나 지속적으로 쓰고 있습니다. 저는 맨 처음에.?면생리대면생리대 시작은 한나패드로 했어요. 그 때도 대표님이 남자분이셨단 사실에 조금 놀랐었고], 부정 텍스트 확률 : 99.48%"
"[년에 꾸준히 썼었네요. 시작부터 년동안 꾸준히 사서 쓴 것 같아요. 사실 면 생리대는 세트로 한 번 구매하면 년 정도는 별 걱정 없이 사용합니다. 그러다가 보풀이 생기거나하면 하나둘씩 새거 사보거나], 부정 텍스트 확률 : 99.40%"
"[트친님이 직접 운영하는 브랜드인.?달이슬달이슬 도 써봤네요. 제 주변 친한 여자 지인들에게는 제가.?순면생리대를순면생리대를 적극 추천 하는 편이고], 부정 텍스트 확률 : 60.28%"
"[여동생 블로그 링크 걸어봐요.ㅋㅋ 에도 제가 추천한 한나패드가 올라와서 괜시리? 반갑더라구요. 뭐], 부정 텍스트 확률 : 74.45%"
"[ 원래는면생리대의 장단점과 브랜드별 비교분석 을 해보려다 판이 너무 커지는 것 같아서? 다음으로 미루고], 부정 텍스트 확률 : 92.53%"
"[오늘은 간단하게.?한나패드한나패드 리뷰만 하겠습니다. 이 포스팅이 좀 반응이 좋으면 금방 작성하지 않을까..싶어요.ㅋ .. ], 부정 텍스트 확률 : 79.54%"
"[ 면 생리대를 실제로 사용하려고 마음 먹었으면 패키지로 한 번에 구매하는 걸 추천 드립니다. 종류별로 여러가지 골고루 들어 있어서 굳이 따로 이거저거 안 사도 돼서 편리해요. 또 아무래도 패키지 구매시 보통은 추가 할인이 들어가기도 하구요], 부정 텍스트 확률 : 68.82%"
"[사람마다 생리양과 기간이 다르니 패키지로 한 번 써보고 본인이 자주 쓰는 생리대만 나중에 더 추가로 구매하시는 편이 좋을 듯 해요.], 부정 텍스트 확률 : 91.14%"
"[ 그러고보니 박스가 이제는 종류별로 따로 포장되어 오네요.], 부정 텍스트 확률 : 93.94%"
"[ 리터당사용인데들어있으니 산술적으로 에 쓴다면 번 사용할 수 있는 양이네요. 실제로 저는 위의 생리대를 다 세탁하는데 리터 정도를 쓰니 번 정도 쓸 수 있을 것 같습니다.], 부정 텍스트 확률 : 75.33%"
"[ 사실 저는 세탁 비누를 훨씬 많이 쓰긴 해요 세탁 방법은 아래에 자세히 포스팅 할게요], 부정 텍스트 확률 : 93.00%"
"[ 내가 면생리대가 맞는지 아닌지 궁금하신분은처음부터 거금을 들여서 패키지를 사기보다는우선은.?팬티라이너팬티라이너 정도로 먼저 시작해 보시는 걸 추천합니다 .이게 괜찮다 싶으면 소형 써보고 오버나이트 써보고 그러는 거지요.ㅎㅎ], 부정 텍스트 확률 : 74.10%"
"[ 팬티의 폭에 맞게 조절 하시면 됩니다. 아], 부정 텍스트 확률 : 82.74%"
"[ 참고로 사각형 드로즈는 착용이 어렵더라구요 . 일반 삼각형의 팬티를 입으시는 편이 좋습니다. 노라인 팬티는 보통 소재 자체가 얇은 편이라 저는 생리기간엔 항상 그냥 일반 삼각팬티를 입어요. 소재는 면이나 마이크로 모달을 입습니다.], 부정 텍스트 확률 : 99.92%"
"[이게 미끄러지지 않고 고정이 돼서 정말 좋아요. 직전에 쓰던 모 면생리대 브랜드 중 하나가 흡수력이나 세탁할 땐 진짜 편했는데], 부정 텍스트 확률 : 53.53%"
"[정작 팬티라이너가 계속 미끄러져서 속옷에 피가 묻어서 영 불편했거든요. 이거 진짜 너무 좋아요..ㅠㅠ ], 부정 텍스트 확률 : 83.44%"
"[ 소형 언박싱.. ], 부정 텍스트 확률 : 57.07%"
"[ 옷이나 속옷류는 사용 전 세탁.. 생리대도 마찬가지입니다.], 부정 텍스트 확률 : 95.29%"
"[ 겉에서 보기에는 이게 소형인지 팬티라이너인지 헷갈리시죠..?ㅋ ], 부정 텍스트 확률 : 76.63%"
"[ 소형과는 달리 접으실 때 두 번 정도는 올려서 접어야 사이즈가 보관하기 편해지는 것 같아요 ], 부정 텍스트 확률 : 69.42%"
"[ 박스에 한 장만 들어 있지만], 부정 텍스트 확률 : 56.12%"
"[ 사실 처음에 오버나이트 긴 종류들을 썼을 때는], 부정 텍스트 확률 : 63.43%"
"[항상 엉덩이 뒷부분까지 생리혈이 새버려서.... 슈퍼 울트라 사이즈 정도가 안되면 두 개씩 쓰게 되더라구요. 아무튼 덕분에 간밤에도 마음껏 뒤척였지만 안심하고 잤습니다.ㅋㅋㅋ ], 부정 텍스트 확률 : 73.41%"
"[ 사용전후의 생리대를 나눠서 담으면 됩니다. ], 부정 텍스트 확률 : 64.93%"
"[안내문에도 계속 써져있죠. 세탁부터 하고 사용하셔야 합니다.], 부정 텍스트 확률 : 94.46%"
"[ 피를 먼저 다 빼준다음 세제나 비누 묻혀서 반나절 정도 물에 담가둡니다. 생리혈이 분해되는데 시간이 좀 걸리는 편이라 그래요. 그 다음 손빨래를 하거나 세탁기로 세탁하시면 됩니다. 탈수한 패드는 손으로 탁탁 펴서 햇볕에 건조하시면 됩니다.세탁기 사용해도 돼서 크게 번거롭거나 하진 않아요. 저는 사용 직후 핏물 빼는건 바로 하는데 그 다음엔 그냥 비누로 가볍게 비벼서 세탁해준 다음], 부정 텍스트 확률 : 55.59%"
"[한 쪽에 차곡차곡 쌓아둡니다. 그리고 세탁기로 한 큐에 끝내요], 부정 텍스트 확률 : 73.88%"
"[저는고무장갑은 답답해서 못끼겠더라구요. ], 부정 텍스트 확률 : 92.75%"
"[ 세탁하려고 물을 묻혀보니 속의 내용물이 다른 게 바로 보이네요.], 부정 텍스트 확률 : 73.49%"
