"[ .천기저귀가 다양하게 사용될 수 있다고 해 주문한 리에또 천기저귀. 주문 후 이틀 걸려 배송되었다. ], 긍정 텍스트 확률 : 69.22%"
"[ .내가 고른 것은 순면 무지 대형. 가로 세로 로 은근히 크다. ㅇㅅㅇ..사이즈는 대형과 특대형 두 가지인데], 긍정 텍스트 확률 : 67.44%"
"[사이즈 표기가 되어 있지만 감이 잘 안 와 사두었던 속싸개 및 블랭킷과 재질사이즈 비교샷. ], 긍정 텍스트 확률 : 83.37%"
"[ .다음으로 도노도노 블랭킷과 비교. 재질은 도노도노가 더 보들보들. 사이즈도 도노도노가 더 크다. 그렇다고 리에또가 안 좋다는 뜻은 아니다. 천기저귀의 용도와 역할을 생각했을 때 보들보들하면 오히려 흡수가 잘 안 될 수 있다.. ], 긍정 텍스트 확률 : 55.64%"
"[ 원 정도에 구매. 저렴하게 장만할 수 있다..편히 빨고 삶으려면 재질이나 크기를 다양한 것으로 구매하는게 좋다고 생각하는 나는 만족.만족. ..한 번 세탁해보고 올풀림], 긍정 텍스트 확률 : 63.67%"
"[ ..블로그에 올리는 상품 후기는 제가 직접 구매해 쓰는 후기들입니다. 오해하시면 슬퍼요.... ], 긍정 텍스트 확률 : 74.33%"
"[ 아기소파 디자인 자체가 귀엽기도 하지만 상당히 안정적이에요.처음엔 귀여운 외관이 마음에 들었지만 써보면 써볼수록 참 안정적이더라구요.이렇게 활동량 많은 아이도 견뎌내는 든든함이 있어요 ㅋ하여튼 요녀석은 가만히 있질 않음그럼에도 흔들거리거나 뒤집히는 일 없이 잘 버텨줘서 고마울 따름입니다 ], 긍정 텍스트 확률 : 97.80%"
"[ 테이블이 좀 낮은편이긴 한데], 긍정 텍스트 확률 : 58.59%"
"[나름대로 사용하는 일이 많더라구요처음엔 너무 낮아서 애매하지 않을까 생각했었는데], 긍정 텍스트 확률 : 71.84%"
"[또 하나의 의자처럼 사용하는 일이 더 많은 듯??테이블 위에 앉아있거나 뒤집혀있거나 뛰고있거나 아니면 굴리고있거나...참 다양하게 활용하고 있습니다 ], 긍정 텍스트 확률 : 96.94%"
"[ 요즘에는 퍼즐놀이에 빠져있어서 하루에도 번쯤 퍼즐을 맞추고 있어요.문제는 자기는 한조각도 안맞추고 엄마아빠가 다 맞추길 기다리고 있다가 다 완성하면변기통에 퍼즐조각을 붓고 잘 섞어서 다시 돌려줘요.그렇게 다시 돌려받으면 또 맞춰야함..끊임없이..무한반복....마치 퍼즐장인이 된 듯한 기분을 느끼고 있어요.이젠 눈을 감고서도 도전해볼까봐요. ], 긍정 텍스트 확률 : 98.30%"
"[ 지호도 직접 해보면 참 재밌을텐데], 긍정 텍스트 확률 : 80.36%"
"[ 요맘때 아이들이 있다면 참 유용하게 사용할 수 있을 것 같아요.책을 보거나 장난감을 가지고 놀거나 그림을 그리거나도란도란 둘러앉아서 이야기를 하면서 함께 놀기에는 참 괜찮더라구요 ], 긍정 텍스트 확률 : 62.56%"
"[ 엉아의 변기통이 탐나는 둘째....ㅋㅋ이젠 슬슬 배를 밀며 이곳저곳을 탐험중인데], 긍정 텍스트 확률 : 84.36%"
"[ 손에 닿는 모든 것을 입에 넣고 맛볼려해서 앞으로 둘이서 얼마나 많은 투닥거림을 할지벌써부터 두렵네요ㅠ첫째가 먼저와서 아가가 이쁘다고 껴안고 뽀뽀해주다가도 자기 장난감에 침을 묻히면..침 묻혔다고 돌고래 소리내고 엉엉 울고 그러는데 ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 76.58%"
"[안돼 라는 부정적인 단어들을 최대한 자제할려고 하는데 마음처럼 쉽게 되지가 않더라구요.근데 너무도 신기하게 어쩜 그렇게 하면 안돼는 행동만 골라서 하는지 ㅋㅋㅋ이젠 충분히 알아듣는 것 같은데도 불구하고 일부러 하는 것도 꽤 있는 것 같아요.], 긍정 텍스트 확률 : 97.06%"
"[ 육아를 하는 많은 분들이 선택한 리에또베이비 아기소파사용하면 사용할수록 참 괜찮다는 생각이 들어요.어디에나 어울리는 깔끔한 디자인도 그렇지만], 긍정 텍스트 확률 : 98.42%"
"[ 모난 곳이 없는 유려한 마감과 흔들거리는 일 없이 안전하게 사용할 수 있다는 점이 더욱 매력적인 것 같아요.험하게 놀아도 험하게 사용해도 큰 걱정없다는게 참 좋네요 내구성도 좋아서 첫째가 앵간히 쓰고나면 둘째에게 자연스럽게 물려줄 수 있을 것 같긴한데...과연 이녀석이 소유권을 이전할지는.....?? ], 긍정 텍스트 확률 : 84.88%"
"[저희 아기는 여름에 태어나서 이번에 처음 겨울을 맞게 되었어요. 그래서 아직 겨울이불을 준비 못했더라구요. 요즘 아기가 계속 이불을 손으로 잡아서 무조건 입으로 가는 손 먹고 있어서 ㅠ.ㅠ 어른이불이 제일 안전빵이지만 뭔가 무겁고 잘못 덮으면 질식할 위험도있을 것 같아서 따뜻하지만 가벼운걸 찾고 있었어요.그리고 또 하나 사야하는게 방수요인데], 긍정 텍스트 확률 : 99.97%"
