"[ .안녕하세요.미야입니다..생후 일이 지난 둘째 하뚜.요즘 자면서 깜짝깜짝 놀라 깰때가.많은데요], 긍정 텍스트 확률 : 91.63%"
"[ ..신생아의 모로반사를 예방하면서 .숙면을 취할 수 있는네츄라오가닉.스와들 속싸개 를 준비해봤어요.... .?아기속싸개아기속싸개스와들 속싸개.출산선물네츄라오가닉 ], 긍정 텍스트 확률 : 81.87%"
"[ ..네츄라 오가닉 스와들 속싸개.유기농 속싸개], 긍정 텍스트 확률 : 53.14%"
"[ .네츄라 오가닉 스와들 속싸개 는.엄마의 뱃속처럼 포근함과 안정감을.주는 속싸개로 공인인증기관에서 인증한.유기농 원단 만을 사용하여 .만든 제품이에요.. ], 긍정 텍스트 확률 : 95.42%"
"[ 사계절용 두 가지로 나뉘는데.제가 선택한건리본무늬 소형.여름용밤부 원단 으로 한여름까지.시원하게 입힐수 있겠더라구요 ㅎㅎ ], 긍정 텍스트 확률 : 58.60%"
"[ .사이즈는소형 개월가슴단면], 긍정 텍스트 확률 : 61.62%"
"[ .총 기장.대형 개월가슴단면], 긍정 텍스트 확률 : 84.78%"
"[ .그리고 아이의 팔을 감싸주니 모로반사를.줄여줄 수도 있어 아이가 안정감을.느끼겠죠?...아이의 피부가 닿는 안쪽 봉제라인까지.만져보면 엄청 부드러워 민감한 아이들도.안심하고 사용가능한네츄라. 오가닉 스와들 속싸개. ], 긍정 텍스트 확률 : 92.22%"
"[ 인 울 하뚜에게 네츄라 오가닉스와들 속싸개를 입혀보았는데요], 긍정 텍스트 확률 : 62.38%"
"[ .처음엔 답답한지 엄청 버둥버둥 .거리던 울 하뚜..네츄라 오가닉 스와들 속싸개 를.입혀주고 시간 좀지나니확실히 놀라는것도 .적어지고 안정적으로 잘있다능 ㅎㅎ. ], 긍정 텍스트 확률 : 99.92%"
"[ 아빠랑 벌써 눈맞춤 하는거양?ㅎㅎ.원단이 얇고 부드러워서 더운 여름에. 트러블없이 울 아이가 착용하기도 좋고], 긍정 텍스트 확률 : 83.49%"
"[ 등센서가 심해 침대에 눕혀놓기만 해도깨기 일쑤였는데네츄라 오가닉 스와들속싸개 하니 잠도 예전보다는 꿀잠잔다능ㅎㅎ이런게 바로 육아템이죠ㅎㅎ ], 긍정 텍스트 확률 : 95.94%"
"[ 울 아이 꿀잠자게 만드는 기적의속싸개곧 출산을 앞두고 있는 지인 선물로도 넘 좋을듯 ], 긍정 텍스트 확률 : 96.73%"
"[ 해당 업체에서 상품만을 무상제공받아 작성한 후기입니다 ], 긍정 텍스트 확률 : 60.72%"
"[안녕하세요. 앙나입니다 꿈틀꿈틀 ㄹ완 꼬물이깊은 꿀잠과 모로반사 때문에 깜짝깜짝 놀라는 것을 방지하기 위해사계절 입을 수 있는네츄라오가닉 스와들속싸개 를 입혀봤어요.], 긍정 텍스트 확률 : 95.34%"
"[ 네츄라오가닉 브랜드는 자연의 순수함을 담은 유기농 아기용품을 판매하는 곳이에요.공인인증기관에서 인증한유기농 원단을 사용 해서피부가 민감한 아이들도 걱정없이 입힐 수 있는네추라오가닉 스와들속싸개예쁜 박스에 포장되어있어서 주변에 임신 중이거나 출산한 사람들에게 선물로 주기에 부담 없고 실용적인 선물이에요. ], 긍정 텍스트 확률 : 99.07%"
"[ 아가 용품이라 그런지 호피무늬도 달마시안 무늬 같은 착시현상 ㅇ밤부스판 얇은 원단의 여름용도 있지만여름용 속싸개는 있어서오가닉코튼 스판소재의 사계절용으로 선택 했어요. ], 긍정 텍스트 확률 : 67.39%"
"[ 지퍼는 위에서 열수 있는 지퍼랑], 긍정 텍스트 확률 : 51.76%"
"[아래에서 열 수 있는지퍼 양방향 이 가능한데], 긍정 텍스트 확률 : 78.43%"
"[ ㄹ완이가 오른쪽 보면서 멍하게 있는 게 보고 있는 거예요ㅋㅋㅋㅋㅋ요즘 의 번쩍번쩍거리는 화면에 빠져서엄마가 옷을 입혀주거나 기저귀를 갈아줘도요지부동 ], 긍정 텍스트 확률 : 92.44%"
"[ 꼬물꼬물 ㄹ완이 너무긔여워 ♥네네 도치맘입니다 ㅇ스판기있는 오가닉코튼 소재의 네츄라오가닉 스와들속싸개 로 아이에겐 엄마가 안아주는듯한 포근함엄마에겐 편안한 휴식 시간을 만들어봤어요 . ], 긍정 텍스트 확률 : 99.99%"
"[안녕하세요 바른엄마 동동입니다오늘은 손수건 구매 후기에요 손수건은밤부베베상품이특히 천기저귀가 인기짱 가장 품질이 좋아 많이 쓰시더라구요그런데 가격이 비싼편이다보니], 긍정 텍스트 확률 : 98.30%"
"[ 저도 밤부소재 손수건으로 구매결정집에 면손수건밖에 없어서 밤부손수건 매를 구매하게 되었어요자 장에 만원 정도 선으로 찾을 계획입니다쿠팡 후기들을 뒤지고 뒤진 가운데 몇천원 차이 안나지만 밤부베베와 같은 급의 엄마들의 찬사후기가 쓰여진 상품을 발견했습니다 ], 긍정 텍스트 확률 : 81.94%"
