"[..?? 감성캠핑 미니 우드 테이블], 긍정 텍스트 확률 : 71.85%"
"[..??식탁앞에선 장난치지 않아요예절바른 어린이 동요스스로 밥먹어요기타 동요 더보기베이비버스 인기동요 모음 ], 긍정 텍스트 확률 : 81.43%"
"[..집중취재 여기저기서 펑펑 폭발하는 주방 소화장치 ], 긍정 텍스트 확률 : 51.28%"
"[....?문화트렌드 누군가 날 위하여 새벽에 배송하네새벽배송은 전쟁중 ], 긍정 텍스트 확률 : 86.91%"
"[....?경주 솜마리조트펜션으로 가족 같은 사랑스러운 애견과 함께 여름 휴가를 떠나... ], 긍정 텍스트 확률 : 99.46%"
"[출처블로그..?이케아식탁의자. 생활 용품 보고 왔어요 ], 긍정 텍스트 확률 : 75.47%"
"[..?부산 유모차 구입 및 모든 육아 용품이 있는 토이앤맘 ], 긍정 텍스트 확률 : 72.38%"
"[출처까페지금 함께하는 호주이야기.. 시드니인용식탁의자], 긍정 텍스트 확률 : 91.05%"
"[팬히터], 긍정 텍스트 확률 : 60.51%"
"[해남맘 우먼파워..지후맘님께 드림완료아기 식탁의자 아기체육관 딸랑이아기 용품기타등등드림합니다 ], 긍정 텍스트 확률 : 93.33%"
"[지금 함께하는 호주이야기..가격인하인용식탁의자], 긍정 텍스트 확률 : 91.05%"
"[팬히터], 긍정 텍스트 확률 : 60.51%"
"[지금 함께하는 호주이야기.. 시드니인용식탁의자], 긍정 텍스트 확률 : 91.05%"
"[ 오딧세이 소형카라반 캠핑카..오딧세이 헨티어닝룸 조합 팝니다.기타 용품 대거 섭스드려요 ], 긍정 텍스트 확률 : 57.94%"
"[쌍둥이 나라..주차 예비맘의 출산육아용품 구비 최종점검 . 산모 용품 및기타 ], 긍정 텍스트 확률 : 73.45%"
"[레몬테라스 인테리어 리폼요리..육아 용품 추천 식탁의자 ], 긍정 텍스트 확률 : 70.77%"
"[ 부경맘 부산맘 경남맘.. 식탁의자.보행기 ], 긍정 텍스트 확률 : 86.41%"
"[출처자료 ...?색채 배색을 통한 안동포 제품디자인 개발과 실용화 연구 ...?독일 식품안전 법제 및 집행체계 연구 ...?계발활동에서 「전통한지를 활용한 바느질 용품 만들기 」수업을 위한...?독일 식품안전 법제 및 집행체계 연구 ...?자녀의 성장과 육아시기 니즈를 반영한 시스템가구 디자인 연구 ...?상표심사의 효율성 및 정확성 제고를 위한 지정상품 분류의 세분화 연구 ...?감성사회인의 자아실현 및 가치 소비를 위한가구 체험 ...?전자상거래에서의 상품정보제공 가이드라인안에 관한 연구 ...?유사상품·서비스업 심사기준니스 제판 기준 . ...?아파트 주방공간의 수납실태에 관한 연구 ...?표시인증현황.], 긍정 텍스트 확률 : 89.05%"
"[ ...?책거리 그림의 조형성과 현대적 표현에 대한 연구본인 작품을 중심으 ...?표시허가현황.], 긍정 텍스트 확률 : 71.34%"
"[ ...?의 창을 통해 미리보는년 세계경제 ...?식품분야 자주묻는 질문집 ], 긍정 텍스트 확률 : 78.99%"
