"[뒤쪽 손잡이에 무거운걸 걸면 꽈당 넘어지는 형태라 늘 불안불안했음ㅠㅠ타보유모차의 유일한 단점이지 싶다ㅠㅠ그외], 긍정 텍스트 확률 : 73.29%"
"[ 낮잠이불까지 들고 가야하는 월욜 아침에 빛을 발함ㅋㅋㅋㅋ 유모차 걸이를 달 수는 없지만], 긍정 텍스트 확률 : 69.73%"
"[개월 첫째는 앞쪽에이런날은핸들링이 문제되지 않는다.그저 무사히 집까지 올 수 있음에 감사함 ], 긍정 텍스트 확률 : 72.31%"
"[승차감 괜찮은듯한번 잠들면 잘 안 깨더라고요 ], 긍정 텍스트 확률 : 59.04%"
"[ 킨더웨건장점 나란히형보다 부피가 적음 시트 각도 조절 가능 폴딩이 나름 쉬움단점 세돌 이후의 아이들은 좁다고 느낄수도 셀프스탠딩 불가], 긍정 텍스트 확률 : 83.94%"
"[없는것보다는 낫고요그치만 핸들링은 정말 말잇못...... ㅋㅋ ], 긍정 텍스트 확률 : 81.75%"
"[작은아이가 만세인데 큰아이 앞], 긍정 텍스트 확률 : 57.27%"
"[작은아이 뒤 타니 딱 좋고], 긍정 텍스트 확률 : 75.03%"
"[접었을때 트렁크에 딱들어가니 휴대하기 좋았습니다.뒷자리는 생각보다 넓었고 뒤로 완전히 눕혀지지는 않지만 아이가 잠들었을때 불편하지 않을것 같습니다.아쉬운 점이 있다면...캐노피가 조금 높게 제작되었으면 더 좋았을거란 아쉬움과 레인커버가 앞자리쪽만 막아주어 뒷자리는 우산을 따로 씌워주어야 하는 불편함이 있었습니다. 사실 비오는 날 움직이지 않는게 최고지만 어쩔 수 없이 병원에 가야하는경우는 움직여야하는데 밀면서 우산 받쳐주기가 쉽지는 않더라구요. 문의해보니 레인커버는 따로 나오는게 없고], 긍정 텍스트 확률 : 72.03%"
"[ 두 아이 모두 편한 킨더웨건사진. 글 프링에스 ], 긍정 텍스트 확률 : 51.12%"
