"[ ↑↑↑↑개봉기와 간단 사용기가 궁금하시다면 첫번째 포스팅보고 오시길 추천드려요. ], 긍정 텍스트 확률 : 82.28%"
"[ 횡단보도에서 손을 잡고 걷다가 지하철로 내려왔어요.모든 지하철에 엘리베이터가 설치되어있는게 아니라 유모차를 끌고가면 접어서 들고가야할 일이 있는데 에스컬레이터에 캐리어처럼 들고 탈 수 있고 이라 무겁지 않게 들 수 있어서 신세계더라구요.아이가 앉을 자리가 없어서 잠시 앉게하고], 긍정 텍스트 확률 : 91.34%"
"[그 뒤로는 계속 접어서 이동했어요.휴대성 정말 최고 ], 긍정 텍스트 확률 : 96.61%"
"[ 남편과 만나서 아이와 같이 코스트코 입성평일날 가니 사람이 정말 없더라구요. 그래도 주차장에 차가 꽉꽉 차 있는거보니 차 안 끌고 오길 잘했다는 생각이 들었어요.처음으로 남편에게 핸들을 맡겼는데요], 긍정 텍스트 확률 : 88.29%"
"[ 지하철을 타고 왔더니 아이가 조금 졸려해서 시트를 뒤로 젖힌상태로 태웠어요.편한지 누워서 꾸벅 졸기도 하더라구요.발시트도 살짝 올려주기만 하면 수면모드 완성이라 아이가 졸려할 때 민감하게 반응해줄 수 있어요. ], 긍정 텍스트 확률 : 81.48%"
"[대기해야되는 상황일 때 바가 있어서 훨씬 안전감있게 기다릴 수 있더라구요.안전벨트를 해야하지만 잠시 풀러놓을 때가 있는데 미끄러지거나 뛰어내리는 사고가 없어서 안전할 것 같아요.잠시 앉아있다가 안아줄 때도 훨씬 편하게 안고 내릴 수 있어요.랑구는 솔직히 월령이 높아서 어떤 유모차도 안정감 있게 탈 수 있겠지만 둘째는 월령이 낮아서 안전에 더욱 신경을 써야하는데 조코시그니쳐 컴팩트 시크라인은 합격신생아시트 쓰지 않을 정도만 되면 바로 태울 수 있을 것 같아요. ], 긍정 텍스트 확률 : 97.75%"
"[ 그리고 마트쇼핑에서 제일 중요한게 뭐다?바로 장바구니넉넉한 장바구니로 많은 양도 가볍게 수납할 수 있어요.매번 사는 코스트코 마들렌과 크림빵입니다.보통 마트를 가면 일치 반찬거리], 긍정 텍스트 확률 : 91.95%"
"[나또를 사는데 그정도는 카트를 끌지 않고도 수납이 가능해요.단], 긍정 텍스트 확률 : 82.95%"
"[ 금왕 체육공원 가는길에 있어요편의점 맞은편이에요 ㅎㅎ포장 배달도가능하고 홀에서도 식사 가능하더라구요앞쪽에 주차공간 대 정도 여유 있어요 ], 긍정 텍스트 확률 : 86.13%"
"[ 밖에 유리문에 금왕 떡볶이맛집 조코만 삼겹떡볶이 메뉴가 있더라구요?이렇게 문밖에 가격 표시되어 있어서 좋더라구요삼겹떡볶이라 안맛있을수가 없겠더라구요?ㅋㅋ이건 하숙생도 좋아할듯 하더라구요 ㅋㅋㅋ고기가 있으니 말이죠 ㅋㅋ ], 긍정 텍스트 확률 : 67.04%"
