"[ 그래서 컴팩트하게 폴딩되는 이 부분이 가장가장 제 마음에 드는 부분이에요 만약 비행기를 타고 가는 여행이라면 기내에도 쏙 들어갈 휴대용같은 절충형 유모차가 되겠네요 우리집 차 트렁크가 세상 넓어보이는 새로운 경험을 했어요 ㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 99.40%"
"[ 그리고 마트에 도착해서 제가 느낀 가장 편한점은 바로 이. 핸들링이겠죠 유모차는 진짜 핸들링이 생명인거 아시죠. 제가 사용한 부가부는 절충형이지만 무게감은 절충형중에서도 좀 묵직한 느낌이 있어요. 그런 아이만 끌다가 예떼 유모차 끌었더니 대박. 미끄러지는줄 알았어요. 핸들링이 정말 쉬워서 한손으로도 끌고 다녔어요 요리조리 코너돌때도 잘 돌아가더라고요 이 핸들링은 개봉기에서는 제가 느낄 수 없는 부분이었는데 실제로 아기를 태워봐야만 알 수 있는 부분이죠 사용하면서 손쉬운 폴딩과 컴팩트한 사이즈 그리고 이 핸들링이 가장 좋았어요 진짜 최고. ], 긍정 텍스트 확률 : 99.73%"
"[ 핸들링이 얼마나 좋은지 움짤로 올려볼게요 신나서 막 여기저기 몰고다녔어요 ㅎㅎ 앜 저는 핸들링 때문에 이 유모차 넘나리 좋아요 진짜 ㅠㅠ제가 핸들링 보여드릴려고 마트 요리조리 다녔는데 한손으로 가볍게 힘주지 않고 미는게 보이실거예요. 디럭스는 끌고 다니면 집에 들어오면 손목이 아프기도 했는데 이건 전혀 그런게 없었답니다. 프리미엄유모차가 별건가요 진짜 고가의 유모차와 비교해도 핸들링 면에서 우수하다고 말할 수 있어요 냠냠이 유치원 등원할때 당근이 유모차 끌고 냠냠이 손잡고 갈때가 많은데 그럴때 이 한손 핸들링 진짜 빛을 발할것 같아요 ], 긍정 텍스트 확률 : 89.75%"
"[ 세상 편해 보이지 않으세요? 당근이는 기존 부가부를 쓰면서 부가부는 앞에 안전바가 없는데 둘데 없는 다리를 옆부분 프레임에 힘겹게 다리를 걸고 올리고 그랬거든요? 그런데 이젠 편하게 다리를 올리고 있어요 냠냠이도 그렇던데 아기들은 이렇게 다리를 어딘가에 올려두면 좋은가봐요 ㅋㅋㅋ 다리를 내려줘도 바로 이렇게 올려놓고 다리로 안전바를 부비적 거리면서 놀더라고요 ㅎㅎ 냠냠이는 자꾸 당근이 다리 내려주고 당근이는 자꾸 다리 올리고 ㅎㅎ], 긍정 텍스트 확률 : 53.54%"
"[ 장보다 보니 어느새 잠이 들어있던 당그니 당근이도 누워있는게 편한지 장본지 얼마 되지 않아 잠이 들었어요 사람들이 자꾸 당근이 머리숱이 많다며 신기하게 쳐다봐서 ㅋㅋ 캐노피를 열어서 확장해줬어요. 캐노피 열어서 확장하면 진짜 거의 뚜껑 덮은거 마냥 엄청 내려오거든요 그러면 외부 소음도 차단되고 아늑해서 아기가 더 꿀잠 자겠죠 ], 긍정 텍스트 확률 : 51.73%"
"[ 프리미엄유모차 예떼. 제가 실제 사용해보니 생각했던것보다 더 좋았어요 기대이상 기대도 많이하긴 했는데 가장 제가 마음에 드는 부분은 손쉬운 폴딩과 디폴딩 우산처럼 접고 펼칠 수 있는 부분이었고요 거기에 폴딩하면 컴팩트한 사이즈로 변신 셀프스탠딩까지 진짜 셀프스탠딩이 되는 유모차 찾고 싶었는데 냠냠이때부터 년간 ㅋㅋㅋ 늘 원했던 부분이었는데 이 부분 너무 좋고 위에서 제가 강조했던 핸들링. 진짜 이거 밀어봐야해요 진짜루. 예떼 유모차있으면 아기태우고 한번 밀어보세요 디럭스는 워낙 견고해서 그 느낌이나 무게감이 다르겠지만 유모차는 진짜 실제 사용할때 편해야 된다고 생각하거든요 이거 한번 밀어보고 진짜 완전 반했어요 ㅋㅋ ], 긍정 텍스트 확률 : 100.00%"
"[ 월에 급 항공권 사서 박 일 다녀왔던 제주여행년 개월만에 간 제주는 여전히 아름다웠다 🌿 딱 단이가 생기기 전.. 년 월에 갔었는데 그때는 아기가 생길 줄 몰랐는데 딱 그 월에 제주에 다녀오고나서 우리 단이가 우리 부부에게 선물로 왔다. 그래서 우리 단이의 태명은 바로 오월이 월에 생겨 오월이였는데 이렇게 오월이가 태어나 어느덧 개월이 되었고], 긍정 텍스트 확률 : 92.99%"
"[이제는 둘이 갔던 제주를 셋이서 가니 신기하기도 하고 기분이 이상했다. 어느덧 우리에게 이렇게 기쁨과 행복을 주는 단이가 생겼으니 더욱 감사하다.사실 월 아프리카에 다녀오면서 감사한 일도 많았지만 마음 아픈 일이 있어 집에 있으면서 컨디션 조절하려고 했는데.. 신랑한테 갑자기 사진 샘플 촬영해야하는 일이 있는 것도 있고], 긍정 텍스트 확률 : 99.82%"
"[아시아나 제주행 비행기가 인당 왕복 만원 정도길래 고민 없이 바로 제주로 떠났다. 무거운 마음으로 급하게 짐 챙겨서 갔지만 역시 제주는 언제가도 힐링이 되었다. 그리고 남편이랑 나랑 너무 좋아하는 제주도를 우리 단이와 함께 다녀와서 더욱 좋았던 시간 이제 단이 데리도 제주에 자주 가야겠다. •ܫ• 이번 여행에서는 아프리카에서 망가진 휴대용 유모차 대신 예떼줄리안 절충형유모차 끌고 다녀왔는데.. 딱 여행용 유모차로 정말 잘 사용했다. 아시아나항공 규정상은 수화물로 부쳐야했지만 다른 항공사 규정에는 가능하기 때문에 기내용도 가능하고], 긍정 텍스트 확률 : 99.66%"
"[보관하기 편하게 폴딩이 되어 차에도 잘 들어갔다. 덕분에 제주도 여행도 이번에 연꽃테마파크 관곡지 나들이도 잘했다. •ܫ•], 긍정 텍스트 확률 : 83.81%"
