"[크리스마스 유아선물 딱인 치코 인형유모차 ], 부정 텍스트 확률 : 53.29%"
"[ 들기 좋았어요. 그래서 버리지 않고], 부정 텍스트 확률 : 78.42%"
"[ 창고에 넣어뒀답니다. 나중에보관하기에도 좋을거 같아서요.ㅎㅎ패키지는 높이 . 가로 .세로 . 로좁은 공간에 마련하기에도 쉽게 하였어요. ], 부정 텍스트 확률 : 52.44%"
"[ 박스에서 꺼내자마자막 막막 보자마자 너무 좋아라 했던우리 딸의 미리 크리스마스 유아선물 성공적이였어요.이번에 뭐 많이 사줬으니 당일에는 맛있는 거만먹으러가도 되지?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ], 부정 텍스트 확률 : 58.27%"
"[ 손잡이도 똑같이 생겼고요], 부정 텍스트 확률 : 75.83%"
"[ 접혀있는 윰차를 위로 펼쳐 세우는 방식이나], 부정 텍스트 확률 : 86.16%"
"[ 뒤쪽 하단 장치를 눌러 펴주면고정이 되는 방식이나], 부정 텍스트 확률 : 87.42%"
"[ 이렇게나 좋아하다니제가 마련한 크리스마스 유아선물.?치코치코 너무잘 선택했다 싶었어요.콤팩트한 사이즈기 때문에의 가벼운 중량으로쉽게 들고 다닐 수 있는데또 견고하기 까지 하기 때문에외출시 가지고 놀기도 딱좋았던거 같아요.약한 제품이였으면 아깝고 겁나서절대 못 들고 나가거든요. ], 부정 텍스트 확률 : 94.94%"
"[ 권장연령은 개월 이상이라고 하지만이렇게나 잘 가지고 노는저희 딸은 개월이라는거인형을 태워서 놀기도 하고], 부정 텍스트 확률 : 76.17%"
"[ 사실 저는 인형 뿐만 아니라집에서 저희 딸도 탑승시켜 잠깐 잠깐왔다갔다 해주긴 했는데...아이의 무게를 견디기엔적합하지 않는 제품이므로참고 하시고 인형이나 놀이 제품으로만사용하시면 된답니다], 부정 텍스트 확률 : 90.48%"
"[ 잡고 다니기 쉬운 손잡이에 폭신한 스펀지], 부정 텍스트 확률 : 59.00%"
"[ 정교한 벨트 사용법], 부정 텍스트 확률 : 53.29%"
"[ 단단한 스프링 설계], 부정 텍스트 확률 : 53.29%"
"[아우 요즘 날씨 미세먼지 아니면 정말 날이 너무나 춥네요.우리 쵸파 외출도 못하고 집콕만 하고 있어요.문센날만 나가고 안그럼 거의 집..ㅠ곧 돌이다보니깐 돌치레도 무섭고 그런데 아직까진 아픈데 없이 잘 크고 있어서 다행이랍니다.감기한번 걸린적 없어서 너무나 좋아요그래도 먼가 외출을 좀 해주면 좋아하니깐잠깐잠깐 나갈때라도 같이 나가주는데 그때는 아기띠로 아주 완전무장하거든요.유모차로는 아기가 추울까봐 무섭더라고요.그래도 큰 마트 갈때는 이렇게 유모차 태워주고 있는데요.오랜만에 남편 평일 쉬니깐 놀러나가기로 했는데이런이런 왜이리 추운거죠유모차 테스트도 할겸 크리스마스선물도 사줄겸 아울렛 가려고 했는데 밖이 너무나 추워서 그냥 그건 아기띠로열심히 놀다놀다 마지막은 마트로 장보기를 했답니다.마트도 왔으니 유모차태우기로 했어요.마트 카트는 아직 태워본적이 없어요. 좀 아직은 태우기가..하하하하극성엄마아빠인가?? 하하하하하하하하 ], 부정 텍스트 확률 : 70.31%"
"[ 치코 베스트프렌드 절충형유모차는 저희 차에 이렇게 실려있어요.저희 차는 승용차인데요. 베스트프렌드유모차가 폴딩이 잘되서 그런지 깔끔하게 잘 실리고 자리차지도 생각보다 많이 안하더라고요.트렁크에 아무것도 없고 왜 쓰래기를 들고다니는겨??하하하 차 청소 안하는 아빠야그냥 편하게 가운데로 딱], 부정 텍스트 확률 : 92.86%"
"[ 사실 아드님이 유모차거부가 있어요.왜인지 모르겠는데 그래서 집에 있는 유모차도 사실 거부로 인하여 잘 안타고 그랬거든요. 그런데 이게 머죠? 아주 잘타는거 있죠?사실 집에서 히히히히히히히히 조금씩 태워주웠죠히히히히히다시 적응하라고 히히히히히폴딩하는걸 찍었어야 했는데 아쉽게 못찍었네요다음에 찍을께요 이날 저도 정신없어가지고 ], 부정 텍스트 확률 : 69.68%"
"[ 역시나 우리쵸파는 시트기울기는가장 세워지는걸로눕히는거 안좋아합니다왜그러는걸까요????졸려해서 눕혀줬는데 와..........완전거부졸려도 세워줘야하나봐요 하하하하하진짜 답없는 확실히 자기 주장이 강한 내새끼 ], 부정 텍스트 확률 : 97.53%"
"[ 마트왔으니 바다동물도 보여주고 구경했어요.생각보다 많이 없어서 아쉽긴 했지만 우리 쵸파가 좋아하고 신기해하고 너무나 좋았어요.그리고 일단 저희 부부가 안고 있지 않아도 되니깐 편했어요.유모차거부하고 진짜 힘들었는데..ㅠㅠ치코 베스트프렌드 절충형유모차는 거부하지 않고 좋아해줘서 좋았아요.오히려 제가 한번 아들 안고싶어서 안았다가 다시 앉는다고그래서 앉겨줬죠 ], 부정 텍스트 확률 : 75.22%"
"[ 이번에는 유모차 테스트해볼겸 가지고 온거라서 가방걸이라던지 안하고와서 가방은 밑에 짐을 실을수 있는곳에 했는데요.가방이 큰데도 잘 들어가고 남아요가방이 쓰러진다던가 그런것도 없었고 저혼자 아주 날라다녔습니다.가벼워서 하하하하쵸파도 시트 기울기 세워줬는데도 불편함없이 아주 잘 타줬어요. ], 부정 텍스트 확률 : 90.01%"
"[ .?다이치앨리다이치앨리.?다이치유모차다이치유모차.?절충형유모차절충형유모차.?유모차유모차.?유아차유아차.?다이치유아차후기다이치유아차후기.?유모차후기유모차후기안녕하세요전 다이치 앨리 유모차], 부정 텍스트 확률 : 67.11%"
"[유아차를 구매했습니다 ㅋㅋ내돈주고 구매 ㅋㅋ ], 부정 텍스트 확률 : 91.56%"
"[ 유모차는 크게 가지 휴대용], 부정 텍스트 확률 : 86.97%"
"[절충형], 부정 텍스트 확률 : 53.29%"
"[디럭스 가지구요휴대용개월 이후 사용가능], 부정 텍스트 확률 : 54.28%"
"[비교적 저렴하다절충형신생아부터 사용 가능], 부정 텍스트 확률 : 89.20%"
"[흔들림이 적다], 부정 텍스트 확률 : 55.61%"
"[중간 가격대 디럭스신생아부터 개월 이내 사용 가능사용무게가 작다], 부정 텍스트 확률 : 86.67%"
"[무겁다], 부정 텍스트 확률 : 53.29%"
"[비싼편요새는 워낙 잘나와서무게], 부정 텍스트 확률 : 53.29%"
"[휴대성], 부정 텍스트 확률 : 74.36%"
"[절충형으로 시작하고 개월 지나면 휴대용 만원 이내 사려고 합니다 ], 부정 텍스트 확률 : 61.50%"
"[ 다이치 앨리는 베이비플러스 화곡점에서 비교해보고 구매했어요 ], 부정 텍스트 확률 : 70.59%"
"[뒤보기 전부 가능하구요. 뒤보기 상태에서 반으로 접기가 가능하다고 해서 구매했습니다 근데 잡 안접힘 ㅠㅠ. 휴대시 상대적으로 많이 접혀요. 반으로 접혀요. 그리고 뒤보기 상태에서 거의 도 가까이 펴져서 구매했습니다 ], 부정 텍스트 확률 : 98.63%"
"[ 맘에 안드는점 ㅋㅋㅋ신생아 카시트가 포함인데흠 .. 크달까 ㅋㅋ아이 머리가 고정이 안되요 좌우로 흔들흔들전체적인 평점은 점낫배드 인거 같아요장점. 신생아 시트와 풋워머가 포함이다.. 핸들링이 편하다. 아이 시트 부분이 도로 펴기가 가능하다신생아 기저귀 갈기가 편하다. 거의 반으로 접힌다], 부정 텍스트 확률 : 51.48%"
"[보관시 편리하다. 브레이크가 중간에 있는데 편하다], 부정 텍스트 확률 : 78.05%"
"[고정이 잘 된다.단점. 신생아시트가 있는데 목부분이 고정이 잘 안된다. 시트가 크다 ㅋ. 반으로 접히지만 여자혼자 들거나 접기가 힘들다], 부정 텍스트 확률 : 64.13%"
"[ 기본 모드예요일자로 쫙 펴지고엉덩이 부분이 많이 들어가지 않아서 좋아요 ], 부정 텍스트 확률 : 63.02%"
"[ 점수는 ...점 드려요 ㅋ진동 기능이 없는게 맘에 안듬 ㅋㅋㅋ내돈주고 산 후기입니ㅏㄷ ], 부정 텍스트 확률 : 82.81%"
"[ 바구니를 들고 룰루랄라이렇게 의자에 놓고자리차지 많이 하지말고한사람 몫만 하거라...], 부정 텍스트 확률 : 89.09%"
"[ 치코 카시트와 별도로 구매해야 하는 유모차에요바구니 카시트를 위에 얹어주면아주 튼튼하게 고정접이식이라 간단하게 접어서 트렁크에 쏙 ], 부정 텍스트 확률 : 51.16%"
"[ 결합한 모습... 과 아부지..유모차 아래 바구니도 태평양처럼 넓어요바퀴는 크지도 작지도 않아서산길에서도경험해봄 경운기같이 재밌어요헤헷 ], 부정 텍스트 확률 : 77.20%"
"[ 자동차키나 영수증], 부정 텍스트 확률 : 81.24%"
"[작은 쓰레기등귀찮은 애들을 쏙 넣고뚜껑 딱은근 좋아요이 간단한 기능들..ㅋㅋㅋㅋㅋ... ], 부정 텍스트 확률 : 92.64%"
"[ 사실 우리나라에서 잘 볼수 없어서후기도 별로없고직구로 사시는 분들도 있더라구요귀찮잖아요..ㅠ하지만], 부정 텍스트 확률 : 93.08%"
"[ 그럼에도 불구하고], 부정 텍스트 확률 : 76.67%"
"[ ❤빅딜 리뷰 치코 울랄라 휴대용 유모차 ], 부정 텍스트 확률 : 89.07%"
"[ 원 정상가격할인▼판매가격 ], 부정 텍스트 확률 : 53.29%"
"[ 필수 표기정보 ], 부정 텍스트 확률 : 53.29%"
"[품명 및 모델명], 부정 텍스트 확률 : 53.29%"
"[.치코 휴대용 유모차 울랄라], 부정 텍스트 확률 : 91.56%"
"[ 인증 필 유무], 부정 텍스트 확률 : 53.29%"
"[.컨텐츠 참조], 부정 텍스트 확률 : 62.92%"
"[.실버], 부정 텍스트 확률 : 62.92%"
"[.컨텐츠 참조], 부정 텍스트 확률 : 62.92%"
"[사용연령 또는 체중범위], 부정 텍스트 확률 : 53.29%"
"[.개월], 부정 텍스트 확률 : 62.92%"
"[동일모델의 출시년월], 부정 텍스트 확률 : 65.67%"
"[.. ], 부정 텍스트 확률 : 57.07%"
"[제조자수입자], 부정 텍스트 확률 : 61.97%"
"[.트러스메틱스주식회사], 부정 텍스트 확률 : 83.81%"
"[제조국], 부정 텍스트 확률 : 61.97%"
"[.중국], 부정 텍스트 확률 : 85.73%"
"[취급방법 및 취급시 주의사항], 부정 텍스트 확률 : 53.29%"
"[안전표시], 부정 텍스트 확률 : 53.29%"
"[.컨텐츠 참조], 부정 텍스트 확률 : 62.92%"
"[품질보증기준], 부정 텍스트 확률 : 53.29%"
"[.제품 이상 시 공정거래위원회 고시 소비자분쟁해결기준에 의거 보상합니다.], 부정 텍스트 확률 : 72.71%"
"[.쿠팡 고객센터 ], 부정 텍스트 확률 : 62.92%"
"[ 품절임박 ω＼], 부정 텍스트 확률 : 53.29%"
"[ 개 상품평 보기는⬇아래 링크로 확인해주세요⬇▼▼▼ .. ], 부정 텍스트 확률 : 62.82%"
"[ .?치코치코.?울랄라울랄라.?휴대용휴대용.?유모차유모차 이 포스팅은 제휴마케팅이 포함된 광고로 일정 커미션을 지급 받을 수 있습니다. ], 부정 텍스트 확률 : 80.99%"
"[치코 런던 유모차절충형유모차 ], 부정 텍스트 확률 : 53.29%"
"[ 치코 런던 유모차를 접하게 된 계기지난 월 제가 다니는 여성아이병원에서 주최하는 텍폴맘산모교실에 다녀와서 열심히 후기를 쓰고 이벤트에 당첨되어 치코 런던 유모차를 받게 되었어요 ], 부정 텍스트 확률 : 79.51%"
"[ 당첨 메세지를 받고 얼마 안되서 바로 집으로 배송된 치코 런던 유모차❤️배송도 참 빨라서 좋아용다른 산모교실은 경품 당첨되도 한 달은 기다려야 하는데제가 다니는 병원이라 그런지 빠른 배송도 맘에 쏙 들어요 ], 부정 텍스트 확률 : 82.94%"
"[ 여성아이병원에서 보내는 예쁜 메세지 라벨이 붙어서 도착한 유모차를 보니 기쁨이 두배입니다❤️아직 우리 또밤인 태어나려면 개월이나 남아서 아쉽게도 개봉은 하지 못했어요드레스룸에 고이고이 넣어 두고 사용할 때 펴보려구여그렇지만 치코 런던 유모차에 대한 정보는 알고 있어야 할 것 같아 홈페이지를 통해 알아보았지요실제적인 사용후기는 아니지만], 부정 텍스트 확률 : 88.09%"
"[포스팅 해보겠습니당 ], 부정 텍스트 확률 : 70.25%"
"[ .등받이 조절이 단계로 가능 해서 아이가 잠들었을때 최대한 눕혀서 사용할 수 있어요 ], 부정 텍스트 확률 : 61.31%"
"[ . 어린 아가일수록 꼭 필요한점식 안전벨트‼️하지만 안전바가 없는게 아쉬워요 ], 부정 텍스트 확률 : 54.32%"
"[ .넉넉한 수납공간 이 있어서 육아용품을 여유롭게 챙길 수 있어 좋고 단단한 인치 트윈 휠로 핸들링이 좋아요디럭스유모차 만큼이나 핸들링이 좋은 치코런던유모차아마 유모차의 무게감이 있어서 다른 휴대용유모차보다 핸들링이 좋은 게 아닐까요?. 그리고 치코런던유모차는 한쪽만 걸어도 잠기는 원터치브레이크 기능 이 있어요잠깐 멈춰 서있을 때 쉽고 유용하게 사용할 수 있을 것 같아요 ], 부정 텍스트 확률 : 58.68%"
"[ 치코런던유모차는 비교적 간단한 조작으로 사용가능해서엄마 혼자서도 아이를 데리고 나가 산책하기 딱이네요‼️얼른 우리 또밤이가 태어나서 햇살 좋은 날치코런던유모차 타고 산책할 수 있는 날이 오길..🙏🏻 ], 부정 텍스트 확률 : 57.85%"
"[ 개월 첫째의 공격으로 자리를 이동했어요침대에 올라가서 아기를 자꾸 만지더라구요 ㅠㅠ바퀴까지 있으니], 부정 텍스트 확률 : 51.77%"
"[유아침대에 아기를 눕혀놓는 방법으로 사용하는 게 훨씬 편하더라구요 ], 부정 텍스트 확률 : 81.89%"
"[ 이렇게 아기침대에 눕혀놓으면], 부정 텍스트 확률 : 81.43%"
"[ 나중에는 여기 눕혀놓아도], 부정 텍스트 확률 : 73.44%"
"[ 그리고 치코 룰라비베이비의 좋은 점은], 부정 텍스트 확률 : 73.36%"
"[ 저희 친정엄마가치코 룰라비베이비 기저귀갈이대에서아기 기저귀를 갈아주고 있어요 그래서 수납공간에는 항상 손수건], 부정 텍스트 확률 : 58.98%"
"[기저귀], 부정 텍스트 확률 : 53.29%"
"[물티슈], 부정 텍스트 확률 : 53.29%"
