"[ 유모차 전용박스에 깔끔하고 꼼꼼하게 배송되어 도착하였어요 ], 부정 텍스트 확률 : 60.92%"
"[ 평소 조립은 권모군이 전담으로 하는편인데요유모차조립이 쉽다고 하기에권모군이 다온이와 외출을 하였을때 박스를 오픈해서 지발양이 조립을 해보았어요처음 꺼내었을때 함께 들어온 종사은품인 가방걸이와 컵홀더가 먼저 눈에 들어오더라구요유모차 안쪽으로 바퀴개 전방범퍼 장바구니가 들어있는데요이거 조립 쉬워도 냐하하하 넘 쉬운거 아닌가요설명서에 워낙 자세하게 표기되어있었기도 했지만조립이 쉬워서 여자인 제가 해도 금새 뚝딱 하고 조립할수있었어요 ], 부정 텍스트 확률 : 99.31%"
"[ 에드몬트유모차 조립하기 위해 먼저 손잡이부분인 핸드바를 들어펴져준뒤잠금장치가 딸깍소리가 나게 펼쳐주면 유모차의 본체가 펼쳐지는데요 ], 부정 텍스트 확률 : 93.50%"
"[ 유모차를 바퀴를 조립할때에는 앞바퀴는 앞쪽면에 화살표가 위로 향하도록 끼운뒤고정장치가 딸깍소리를 내며 튀어나오도록 결합하면되요뒷바퀴는 빨간색플라스틱이 뒤를 향하도록 끼워준뒤역시 딸깍소리를 내며 고정장치가 튀어나오도록 결합하면 되는데요하하하 전 유모차를 펼치고 바퀴를 끼우기밖에 안했는데벌써 유모차의 모양이 완성된거 있죠 ㅋㅋ ], 부정 텍스트 확률 : 52.28%"
"[ 전방에 아기가 손잡이처럼 잡을수있는걸 전방범퍼라고 불리더라구요전방범퍼는 클립식으로 되어있는데 이걸 유모차 기둥에 끼워서 잠구면 되요전방범퍼를 고정한뒤 우리 아기 안전을 위해 중앙의 안전가드를 걸어 고정시켜주었어요 ], 부정 텍스트 확률 : 89.42%"
"[ 유모차 하단부분에 벨크로를 위치에 맞게 고정하면 쉽게 장바구니를 설치할수있어요 ], 부정 텍스트 확률 : 79.07%"
"[ 발받침대는 옆면의 고정클립을 누른상태에서 접었다 펼쳤다 단계로 가능한데요아이가 성장함에 따라 단계에 따라 조절하여 사용이 가능해요에드몬트 유모차의 등받침대 조절은 뒷편엔 벨트가 있는데요이벨트의 버튼을 누른상태로 위쪽으로 당기면 각도가 세워지고아래쪽으로 당기면 각도가 누워지는데요까지 자유롭가 각도조절이 가능하니아이에게 맞는 각도로 조절이 쉽고 아이가 잠이 들면 바로 눕혀주면되요저희 다온이는 잠버릇이 고약한 아기인데요 ㅠㅠ아기가 잠못자고 칭얼거릴때 유모차 태워서 동네 한바퀴돌면 금새 스르륵 잠이 드는 아기라서각도조절은 언제나 필수인데가성비좋은 휴대용유모차에 작은 기능하나하나 배려가꼼꼼히 숨어있는 에드몬트 유모차예요 ], 부정 텍스트 확률 : 99.97%"
"[ 유모차 집에서 조립한날 빨간색이 엄청 맘에 쏙들었나봐요아기들은 빨간색을 좋아한다더니하루죙일 유모차를 끌고 집안을 돌아다니는데자기껀줄알고 빨리 밖에 나가자는 신호처럼 느껴지더라구요후다닥 준비해서 아이와 외출 고고 ], 부정 텍스트 확률 : 74.59%"
"[ 기존 절충형 유모차를 사용중인 저희집이여서솔직히 휴대용유모차 이렇게 쉽게 폴딩되는줄 정말 몰랐어요유모차 양쪽 손잡이 기둥옆에 있는 잠금장치를 위로 당겨서손잡이를 접어만 주면 쉽게 폴딩이 되는데요가벼워서 쉽게 들수도 있고 폴딩이 쉽게 되니자꾸 자꾸 외출하고 싶어지는데요 ], 부정 텍스트 확률 : 92.92%"
"[ 에드몬트유모차는 .의 초경량 휴대용유모차인데요워낙 가벼운 무게로 폴딩도 쉽고 부피가 작다보니여행갈때 정말 유용하게 가지고 다닐수있는 유아유모차인데요아이와 돌기념으로 여행을 계획중인 저희집인데가벼운 유모차로.?기내용유모차기내용유모차.?기내반입유모차기내반입유모차 로도 편하게 가지고 여행을 갈수있는데요돌기념 여행으로 숑 비행기타러가야겠어요저희 다온이는 익숙하지 않거나 마음에 안들면찡찡거리면서 싫은티 팍팍 내는 아기인데요에드몬트 유모차는 착용감이 편했나봐요나들이 나와서 계속 앉아있는데 이곳저곳 둘러보면서 신이 났더라구요 ], 부정 텍스트 확률 : 88.51%"
"[ 나들이 나가거나 여행지에서 편하게 사용하기 위해서 다들 휴대용유모차를 구비하시더라구요저도 아이가 성장하면서 손목에 무리도 많이오고외출이 잦아지다보니 휴대용유모차를 구비해보았는데요가성비유모차로 가성비좋은 에드몬트유모차를 선택하였는데워낙 저렴하기에 혹여 사용감은 어떨까??하고 의구심을 가졌었는데요가벼운 무게라서 엄마의 손목이 무리없이 이동이 편리하고코너를 돌때나 아기 유모차 끌고 다닐때 핸드링이 좋으니가격도 착하면서 유모차의 성능은 제대로 갖춘 에드몬투유모차가성비좋으면서 휴대성까지 좋은 에드몬트유모차사용해보니 사용감이 정말 좋았는데요아이가 성장하면서 휴대용유모차 찾으신다면가격도 착하면서 가벼우면서 폴딩도 쉽고 사용감이 좋은에드몬트 휴대용유모차 추천하고 싶어요정말 가성비 갑 최고입니다“본 포스팅은 주식회사 한스 로 부터 제품만을 제공받아 작성한 후기입니다.” ], 부정 텍스트 확률 : 79.57%"
"[.진주 혁신도시 맛집 한스식당 새로 생긴 한식뷔페. ], 부정 텍스트 확률 : 70.78%"
"[ ....예전에 한스델리? 자리인것 같다 .대 초반 때? 서울 놀러갔다가.한스델리 갔던 기억이 ㅎㅎ.그 뒤로 진주에도 한스델리 생겼던것 같은데.아무튼 그 한스델리 자리에 새로 생긴 한스식당..... ], 부정 텍스트 확률 : 83.47%"
"[ ...영업시간은 점심 부터 시..당분간은 점심 장사만 하시는것 같았다.앞으로는 바뀔지도?..... ], 부정 텍스트 확률 : 79.48%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ...... ], 부정 텍스트 확률 : 70.13%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ...진주 혁신도시 맛집 한스식당 메뉴판..인에 원이고.초등학년 이하는 원], 부정 텍스트 확률 : 95.76%"
"[ .미취학아동 ], 부정 텍스트 확률 : 62.92%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ...뷔페식으로 음식을 떠와서 먹고.다 먹으면 식기를 반납하면 되는 시스템...... ], 부정 텍스트 확률 : 50.01%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ...... ], 부정 텍스트 확률 : 70.13%"
"[ ...각종 나물 종류에 젓갈 등등..반찬가게 가면 볼수있는 밑반찬들도 있고..... ], 부정 텍스트 확률 : 65.24%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ...쌈채소도 있고.이건 엄마 취향...... ], 부정 텍스트 확률 : 94.36%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ...떡볶이랑 볶음밥 등등...... ], 부정 텍스트 확률 : 73.61%"
"[ ...물론 그냥 밥도 있다.잡곡밥과 흰쌀밥...... ], 부정 텍스트 확률 : 90.66%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ .... ], 부정 텍스트 확률 : 70.23%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
"[ ..... ], 부정 텍스트 확률 : 78.69%"
