"[ ㅋㅋ앗 이모티콘 실수..ㅋㅋ오늘은 친구가 물려준 고마워 칭구여신생아용 카시트와 유모차 후기를 써 봅니다ㅋ ], 부정 텍스트 확률 : 79.80%"
"[ 맥시코시 바구니 카시트.?맥시코시카시트사용법맥시코시카시트사용법 ], 부정 텍스트 확률 : 53.29%"
"[ 아기가 조금 크면 머리가드를 떼어서 크기조정 ], 부정 텍스트 확률 : 50.49%"
"[ 요기ㅋㅋ혹여 궁금하실까비 체험단 아님ㅋ ], 부정 텍스트 확률 : 77.83%"
"[ 아이소픽스 기능은 없지만.. 나름 안전벨트로 고정하니 튼튼좀더 커서 주니어 카시트 구매할땐 아이소픽스 있는 걸로다가개월돌전 아가들은 카시트 뒤보기 해야하는거 아시죠?? 사고시 체중을 분산시켜야해서 그렇다네요 ], 부정 텍스트 확률 : 96.94%"
"[.?멕시코시퀴니유모차로연동하기멕시코시퀴니유모차로연동하기멕시코시는 어댑터가 있으면 퀴니유모차랑 연동이 돼요 짱됴아엄지 척 ], 부정 텍스트 확률 : 90.69%"
"[ 전용 어댑터를 꽂아요.퀴니 홈피가면 어댑터만 판매함왼쪽은 ], 부정 텍스트 확률 : 71.65%"
"[오른쪽은 이라고 써 있으니 확인할..필요 없어요. 방향 안맞으면 콱 안들어감..ㅋㅋ ], 부정 텍스트 확률 : 91.89%"
"[ 장착 귀요미죠?ㅋㅋ 짤뚱해요ㅋㅋ ], 부정 텍스트 확률 : 71.64%"
"[ 빼낼때는 요기 누르면 쇽 ], 부정 텍스트 확률 : 66.26%"
"[ 일단 바퀴가 개라 들뜨지 않고 지면에 착 붙는 느낌이 있어요 ], 부정 텍스트 확률 : 66.58%"
"[ 요기 손잡이를 올려서 아기가 편하게 탑승 ], 부정 텍스트 확률 : 63.67%"
"[ 양쪽 요기 회색을 누르며 시트를 빼거나 앉은 각도를 조절해요각도는 가지로 앉아서 타다가 아기 잠들면 눕혀도 되겠어요 ], 부정 텍스트 확률 : 51.81%"
"[ 유모차는 접어야 맛이지요ㅋㅋ시트 끼워서 접을땐 앞보기로만 접혀요엄마보기로 접었다가 유모차 뿌러지는 소리 “우다닥”났다능 ], 부정 텍스트 확률 : 79.39%"
"[ 빨강 브레이크 밟아 멈춰놓고표시된 회색을 중심으로 한쪽은 누르고 한쪽은 밀며 손잡이를 밑으로 눌러주기경차에도 실릴정도로 납작하게 접힌다능첨엔 접는거 엄청 헤맸는데 자꾸하니 쉬워요접영하듯 그 접히는 느낌을 알아야 한다구요ㅋ역시 연습은 실력의 어머니ㅋㅋ ], 부정 텍스트 확률 : 50.05%"
"[ .집현관애서부터 울질 않네요.퀴니무드는 매모리폼 시트여서.아기가 많이 편안한가 봅니다 ₩.. ], 부정 텍스트 확률 : 80.28%"
"[ .엄마가 정신이 없어서.퀸니 유모차에 달려고 샀던 장난감도 안달고 나왔네요 .발통이 아주아주 만족스러워요.발통이 크답니다.그래서 흔들림이 없어요.. ], 부정 텍스트 확률 : 57.06%"
