"[.간만에 또 지른 토리 물건들 😅.회사분들이 주인 잘만났다고 해주심ㅋㅋㅋㅋ.십만원어치 넘게 골랐다가 줄이고 줄여.간신히 만원대에 타협했다 땀 슥 ], 긍정 텍스트 확률 : 88.75%"
"[ .햄찌들이 환장한다는 베딩이라 해서 한번 사봤는데 ], 긍정 텍스트 확률 : 60.55%"
"[ .엄청 좋아함ㅋㅋㅋㅋㅋ.약간 푹신한 화장지 뭉치같은 느낌 ], 긍정 텍스트 확률 : 94.21%"
"[ .그리고 뷔페이벤트 딱인거 찾음.케이스도 잘 열려서 너무 좋고.토리가 무엇보다 넘 잘먹는닼ㅋㅋㅋ ], 긍정 텍스트 확률 : 99.75%"
"[ ..사료 주문했던거 다 털어서 예비용으로 사둠.이것도 제발 잘 먹어줘라 🙏🏻 ], 긍정 텍스트 확률 : 68.39%"
"[ .그리고 영광의 상처를 얻고 뚫어 낸 디깅박스.쇼핑몰에선 만오천원이 훌쩍 넘어서.다이소에서 조그만 통 하나 사서 콜라로 뚫었당...불조심 손조심 ], 긍정 텍스트 확률 : 91.17%"
"[ .간식으로 익숙해지게 했는데.이젠 여기가 좋은지 잘 안나온다.보고싶어 토리얌.. ‧⁺◟ ᵒ̴̶̷̥ ·̫ ᵒ̴̶̷̣ ..... ], 긍정 텍스트 확률 : 75.36%"
"[ 안녕하세요 여러군데에서 베딩을 보던 중다람이가게가 똑같은 물건을 더 저렴하게 팔고있더라구요그래서 한번 구매를 해봤어요... ...? 본문 이미지택배가 방금 와서 후다닥 뜯으니 주문내역서가 나오네용... ...? 본문 이미지뜯으니 톱밥이 눈에 띄네요 ㅋㅋㅋ원래는 프리미엄 톱밥 그램인가 그걸 시켰는데그게 중량이 모자른다고 하셔서 저걸로 대체 해드릴까요해서 네빨리좀 보내주세요 그랬어요 ㅋㅋㅋㅋ... ...? 본문 이미지테이프도 샀어요 ㅋㅋㅋㅋ택배 포장할때 쓰려구용 ㅎㅎ... ...? 본문 이미지이건 사은품 알파파 큐브예요... ...? 본문 이미지이것도 사은품 소동물분유네요 ㅎㅎ... ...? 본문 이미지아스펜베딩이예요 큰입자헤헤...일단 저는 베딩 아스펜도 써보고 종이베딩도 써보고 한다음좋은걸 계속 쓸려구요... ...? 본문 이미지제손이 큰편인데 이정도 되네요개라서 언제 다 쓸까 싶네옹... ...? 본문 이미지사료에 넣을려고 산 제습제예요... ...? 본문 이미지클레버 메이트 모래 무향인데이것도 다람이가게가 싸길래 두봉지나 시켰네오 ㅋㅋㅋㅌㅌ... ...? 본문 이미지펫리터도핑크 노랑 하나씩 시켜봤어요 ㅎㅎ... ...? 본문 이미지이것도 사은품이네오 ㅋㅋㅋ배송 늦은죄..여긴 배송이 하루만 늦으면 사은품을준다네요배송 깔끔하게 잘왔구요가격도 다른데 보다 저렴하고 전반적으로 첫구매인데괜찮네요ㅎㅎ], 긍정 텍스트 확률 : 51.04%"
"[ 부찌를 키우면서 베딩을 일주일에 번정도 전체갈이를 하다보니까 금방 동나더라구요ㅠㅠ 그래서 이번에 햄토피아에서 베딩을 왕창 사왔죠....... .......? 본문 이미지처음에 택배보고 사이즈가 너무 커서 놀랐더라죠ㅋㅋ 무거워서 옮길때 너무 힘들었어요ㅠㅠ😂....... .......? 본문 이미지....... .......? 본문 이미지이번에 주문한 목록들이에요 할란아스펜베딩 꼼꼼하게 털어달라고 부탁드렸는데 구매자들 부탁을 잘들어주시는것같아요....... .......? 본문 이미지이렇게 나열해보니까 꽤 양이 많네요☺️먼지 다 털려면 하루종일 고생이겠어요😂....... .......? 본문 이미지사은품으로 온 분유랑 덤인 간식들이랑 스티커에요 햄토피아가 왜 덤으로 유명한지알겠더라구요😍그럼 저는 먼지털러가야지요 뿅], 긍정 텍스트 확률 : 97.43%"
"[ .?우리집우리집.?햄스터햄스터.?용품을용품을.?공개합니다공개합니다.?뚜둥뚜둥 ...안녕하세요 여러분 혹시 이전 게시글인저희 햄찌아가들 소개 게시글 보셨나요 ?못보셨다면 보고오시는게 어떠세요 왜냐면 재밌으니깐요 ], 긍정 텍스트 확률 : 70.43%"
