"[완모하고 있는 개월 아기이지만식사시간마다 참여하려고 하고혼자 두면 안됨... 유아식탁에 앉혀서 같이 먹어야함엄마], 부정 텍스트 확률 : 95.14%"
"[책이며 몇 십만원씩 들여서 준비하고 공부하고육퇴하고 잘 만들어보겠다고 하다가 시간은 훅 지나가고피로가 쌓이고...뭐 그렇게 고생이란 고생은 다 하고 시판으로 간다면서요?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저는 백프로 아..니.. 이백프로 고생하다가 시판이유식으로 갈 거 같아그냥 처음부터 시판으로 하기로 했어요무엇보다 아기에게 처음 느끼는 맛이 중요하다고 생각하는 사람이라처음에 맛있는 것을 줘야 아? 이런 맛도 있구나 하면서이유식을 쉽게 받아들일 것 같은 생각도 들었고요조금 더 변명을 하자면 시판이유식이집보다 더 위생적인 곳에서], 부정 텍스트 확률 : 77.24%"
"[한우 고집], 부정 텍스트 확률 : 53.29%"
"[안전한 냉장포장용기는어느 업체나 다 비슷비슷하기 때문에 패스당일 받은 재료로 당일 생산하고 당일 발송요 부분이 아주 마음에 들었고무엇보다 지인 아가들 다 루솔먹어서...ㅎㅎㅎㅎ이유식은 쌀미음부터 시작해서 일씩 재료를 바꿔가며 하는건데초기단계 이유식이 어떤지 궁금해서 개를 다양하게 시켜봤어요우리 아가밥상을 책임질 녀석들이니미리미리 검토해보는게 좋을 것 같아서요 ], 부정 텍스트 확률 : 69.84%"
"[감자미음], 부정 텍스트 확률 : 53.29%"
"[고구마미음브로콜리미음], 부정 텍스트 확률 : 53.29%"
"[비타민미음], 부정 텍스트 확률 : 53.29%"
"[사과미음부터는 가지 재료가 섞여요고구마브로콜리미음], 부정 텍스트 확률 : 69.43%"
"[닭고기청경채미음], 부정 텍스트 확률 : 53.29%"
"[ 양배추비트미음원래 홈페이지에는 단계가 총 가지가 있음각각의 제품마다 원재료명 및 함량과 중량], 부정 텍스트 확률 : 76.03%"
"[등이 적혀있어요모두 으로 맞아서 초기이유식이나 테스트로 해보시는 분들은아기의 먹는양에 따라 적당히 시켜보시는 것을 추천합니다왜냐면 유통기한이 그렇게 길지 않아요길면 오히려 방부제 첨가한 것 같아 의심되고 그르차나요? ], 부정 텍스트 확률 : 95.04%"
"[ 내용물이 궁금하시다면 홈페이지에 아주 자세히 상세하게 나와있으니참고해주셔요 ], 부정 텍스트 확률 : 87.67%"
"[ 아주 간편한 용기에 들어있어서 휴대성도 좋고요이나 들어있어서 초기이유식 하는 분들은 한 통으로소분해서 보관 후 아기한테 먹여도 좋을 것 같아요질감과 맛을 느껴보기 위해 그릇에 붓고전자레인지로 직행초에서 분 사이로 데피라고 하길래진심 이유식 도 모르는 초보맘은.......대참사를 겪게 되는데.... ], 부정 텍스트 확률 : 93.00%"
"[ 그래도 맛있게 먹었답니다.아기 말고 제.가.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오가닉이유식이라던데 진짜 먹으니 몸이 건강해지는 기분?응 그냥 기분우리 아기는 이유식을 처음 시작하기 때문에쌀미음으로 해야해욥 ], 부정 텍스트 확률 : 69.73%"
"[ 이유식 책에서는 완모하는 아기들은 만개월 이후부터이유식을 시작해야된다고 해서조금 더 기다릴까말까 정말 고민 많았는데한 스푼 떠먹여주니 걱정왜했나 싶을 정도로 엄청 잘 먹는 우리아가... 빨리 달라고 짜증도 내요 ], 부정 텍스트 확률 : 87.65%"
"[.안녕하세요. 보담입니다 .... ], 부정 텍스트 확률 : 53.91%"
"[ .택배로 배송되는 배달이유식.혹시나 배송되는 시간에 변하지는 않을까 걱정될텐데...루솔은 당일생산 당일발송되어요..우체국 택배를 이용하니 혹시나 늦게 오지 않을까하는 걱정은 덜 수 있네요.. ], 부정 텍스트 확률 : 90.04%"
"[ .루솔의 배달이유식은 당일생산 당일발송이라 발송되는 스케줄이 있어요..금토에는 배송을 하지 않고 월요일에 출발하니 위 사진을 참고하시고 시켜주세요......... ], 부정 텍스트 확률 : 89.76%"
"[ .이유식은 한팩에씩 들어있고요..안에 내용물을 볼 수 있는 투명창도 있어요..보관은 냉장보관이고 .유통기한은 제조일로부터 일입니다. ], 부정 텍스트 확률 : 86.42%"
"[ .한팩에들어있는데 저는 한번 줄때씩 주거든요..먹일 때 뜯어서 통에씩 소분하고 하나는 먹이고 하나는 냉장고에 바로 보관하고 다음날 먹여요. .유통기한은 일이지만뜯은건 일이내 먹어요. . ........ ], 부정 텍스트 확률 : 89.36%"
"[ 초기], 부정 텍스트 확률 : 53.29%"
"[중기이유식은 재료가 보통 한개 두개 정도만 들어가는데 후기이유식은 가지를 같이 넣아서 만들더라고요.그동안 알러지가 있는지 봤다면 후기이유식는 밥을 먹는 연습을 하면서 다양한 영양분을 섭취야 줘야하기 때문이죠.루솔 후기이유식을 보면 다양한 재료가 들어가 있어요.한우비타민 진밥을 보면 소고기와 근대뿐 아니라 당근과 양파도 들어가 있어요.이렇게 다양한 재료가 들어 있어서 후기이유식배달 해먹이니 한결 편할것 같아요.물론 아기의 영양도 잘 챙겨주는것 같아 좋고요], 부정 텍스트 확률 : 62.54%"
