"[ 평일내내 날마다 빡빡한 스케줄로 바빴던 월하루하루가 어떻게 지나갔는지 모르게휙 일이나 지나가버렸어요그런 와중에도 새벽까지 육수내고 큐브만들고이유식 만들어먹인다고 정말정성을 쏟아 단계별로 준비해 먹였는데요너무너무 바쁠 땐 한 템포 쉬어가라고부모님들 가족들 친구들 모두 걱정하셔서이번 주말엔 시판이유식 으로 한시름 놓았어요 ㅠㅠ ], 부정 텍스트 확률 : 99.82%"
"[ 개월], 부정 텍스트 확률 : 53.29%"
"[ 개월], 부정 텍스트 확률 : 53.29%"
"[엄마도 아빠도 지쳐서 여유부리고 싶은데항상 새벽에 깨서 엄마아빠 쳐다보며일어나라고 소리지르고 있는 우리 아들 ㅋㅋㅋ배고파서 울면 안되니까일어나자말자 분유보충 좀 해주고는먹여주려구요 ], 부정 텍스트 확률 : 64.45%"
"[ 입자가 크기 않은정도로아기가 먹기 딱 좋은 묽으면서도 점도가 있는맛있어보이는 이유식이예요정도의 용량이라외출했을 땐 조금 부족할까 싶은부분은치즈나 요거트로 채워줬어요다행히 이전에 분유를 먹어서인지더 먹고싶어하지는 않았어요따뜻하게 데워서 숟가락으로 저어서아래위로 잘 섞어 손등에 살짝 올려 온도를 체크했어요저는 시판이유식보다는 엄마의 정성이 들어간직접 만든 이유식에 더 의미를 뒀는데우리아기 잘먹는거 보니까안심하고 먹일 수 있을 것 같더라구요들어간 재료들 또한 어쩌면 엄마가 만드는것보다더 좋을수도 있겠단 생각도 들더라구요 ], 부정 텍스트 확률 : 73.85%"
"[ 아기가 먹는 이유식은 쌀이 정말 중요한데그해에 새로 난 햅쌀을 사용했대요일반식품이 아닌 기타 영], 부정 텍스트 확률 : 92.66%"
"[ 유아식 으로 분류해제조], 부정 텍스트 확률 : 66.91%"
"[ 관리한다는 햅], 부정 텍스트 확률 : 53.29%"
"[ 식영], 부정 텍스트 확률 : 53.29%"
"[ 유아는 성인에 비해 면역력이 취약하고이유기 또는 성장기에 일반식품을 적응하기 위한 목적으로이유식을 먹이는거라 영양관리와 위생관리가 매우 중요하기에기타 영.유아식 으로 분류되는거래요개월부터 개월까지총 가지 종류의 이유식이 출시되었는데아기가 편식 없이 맛있고 영양도 균형있게먹을 수 있도록 설계해서 만들었다고 하네요 ], 부정 텍스트 확률 : 99.27%"
"[ 이유식에 들어가는 햅쌀에는비타민], 부정 텍스트 확률 : 71.64%"
"[ 미네랄], 부정 텍스트 확률 : 53.29%"
"[ 옥타코시놀], 부정 텍스트 확률 : 74.20%"
"[ 리놀레산], 부정 텍스트 확률 : 53.29%"
"[ 페룰린산 등이 함유된 것으로 알려진쌀눈도 함유되어있기 때문에좀 더 영양이 풍부하지 않을까 싶어요똑똑군이 먹는 개월 이유식은개월개월 아기가 먹기 적당한 .?무른밥무른밥 형태예요개월에 접어들면서 불려놨던 쌀을 갈지 않고온전한 밥알의 형태로 이유식을 만들어주고 있는데요이젠 죽이 아닌 밥을 먹는우리 똑똑군 정말 많이 컸다 싶더라구요밥알의 모양은 보이지만], 부정 텍스트 확률 : 99.87%"
"[ 흡수를 고려해서아기들이 월령별로 먹을 수 있는 원재료를 담아균형잡힌 식단으로 만든 아기이유식단계별로 성장에 꼭 필요한 영양성분들과단백질까지 고려해서 만든거라우리 아기 먹이기도 오케이똑아똑아 너무맛있지?문센갔을 땐 또 다른 맛 먹어보자 똑이처럼 편하게 이유식 먹이고싶다면아이배냇몰 들어가보세용종류도 다양하고 아기먹일 간식과 먹거리가정말 잘 나와있는 아이배냇혹시 할인이 필요하시다면신규가입시에는을 추천인에 넣으시고이미 회원이시라면 아이디를 이 글 아래 비밀댓글로 적어주시면지인할인쿠폰 발행 도와드릴 수 있답니다], 부정 텍스트 확률 : 97.99%"
"[ 저같은 경우 야채육수가 없을땐한우쇠고기], 부정 텍스트 확률 : 73.48%"
"[양파 등엄선된 재료가 단 한알에 동결건조공법으로만들어진 육수비법으로 .?육수내기육수내기 를 하는데요자세하게 알려드릴께요 ], 부정 텍스트 확률 : 71.68%"
"[ 소고기무국을 만들어야하는만큼제일 중요한 소고기와 무가 필요하겠죠?깔깔깔넘나 당연한 소맄ㅋㅋㅋㅋㅋㅋ ], 부정 텍스트 확률 : 89.34%"
"[ 먼저 아주 작게 깍뚝썰기한 무를냄비에 넣고 챔기름 티스푼으로 넣어주세요전 이이배냇 아기전용 참기를을 사용하는데없으시다면 그냥 챔기름으로ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ], 부정 텍스트 확률 : 94.35%"
"[ 무가 살짝 투명해질때까지 볶아주실거에요너무 쎈불로는 안되구요중약불 정도로중약불도 쎄다싶으면 약불무 볶다보면 물이 살짝 나오니 걱정은 마셔요 ], 부정 텍스트 확률 : 90.05%"
"[ 무가 살짝 볶아졌으면미리 핏물을 빼준 소고기 을 넣어주세요소고기는 시간전에 미리 물에 담가주시면되는데 담가놔도 피나오면저처럼 물로 닦으세요물로 닦아 짜고 다시 물 담고 짜고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ전 사실 소고기넣고 만든건데핵후횤ㅋㅋㅋㅋㅋㅋㅋㅋ 넣는걸 추천드륌혹여 을 넣으실거라면육수는하시고진밥을정도 넣고양을 늘려요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이유식 갯수는 중요하니까요 ], 부정 텍스트 확률 : 97.85%"
"[ 물은 로 넣었어요혹시 밥이 좀 고슬고슬하다면당장 다시 질게 만드시는걸 추천해요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ고슬고슬한거 푹 해봐도질어지진 않더라고요 미췬듯이 하지않는이상.....그냥 당장 매우 질게 밥을 다시 하는걸추천하고요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ암튼 물을 넣어주시구요 ], 부정 텍스트 확률 : 99.72%"
"[ 육수비법을 넣고 쎈불가장 쎈불로 분정도 끓이다보면요렇게 보글보글 원래 넣었던 소고기잡거품이올라와요혹시 소고기의 버릴거품부터 빼실분은물을 넣고 쎈불로 끓여서거품을 먼저 제거하고육수비법을 넣으셔도 되요사실 그게 더 편함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ꼭 저 더럽 거품 빼주시는걸추천해요 ], 부정 텍스트 확률 : 87.22%"
